"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Client.WinForms/Program.cs","Program.cs",".cs","816","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Client.WinForms","1","Program","0","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Client.WinForms/Services/UIBinder.cs","UIBinder.cs",".cs","1855","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Client.WinForms.Services","1","UIBinder","3","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/App.config","App.config",".config","1497","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Constants.cs","Constants.cs",".cs","38037","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","False","False","1","EJLive.Core","12","AppConstants;Colors;Constants;Encryption;Paths;EJPatterns;NetworkConfig;SecurityConfig;ATMPaths;ATMStatusColors;NCRFiles;Protocol","20","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/EJLive.Core.csproj","EJLive.Core.csproj",".csproj","8560","CSharp Project","Data/Core Layer","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/CommunicationProtocol.cs","CommunicationProtocol.cs",".cs","28139","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","4","CommunicationProtocol;MsgType;EJMessage;MessageInfo","47","26"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/FileWatcherEngine.cs","FileWatcherEngine.cs",".cs","34220","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","2","FileWatcherEngine;JournalFileEvent","37","16"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/FleetPredictionEngine.cs","FleetPredictionEngine.cs",".cs","3965","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","2","FleetPredictionEngine;FleetPredictionResult","4","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/GhostRemoteEngine.cs","GhostRemoteEngine.cs",".cs","19018","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","2","GhostRemoteEngine;GhostMessage","21","20"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/ImageSyncEngine.cs","ImageSyncEngine.cs",".cs","18155","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","1","ImageSyncEngine","19","18"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/JournalOutbox.cs","JournalOutbox.cs",".cs","10463","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","3","JournalOutbox;JournalOutboxItem;OutboxStatus","9","9"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/JournalSyncTracker.cs","JournalSyncTracker.cs",".cs","7982","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","1","JournalSyncTracker","14","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/NetworkEngine.cs","NetworkEngine.cs",".cs","34869","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","False","False","1","EJLive.Core.Engine","1","NetworkEngine","34","15"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/Protocol.cs","Protocol.cs",".cs","2826","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Engine","5","SecurityConfig;NetworkConfig;NCRFiles;FilePatterns;Protocol","2","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/ReportExportEngine.cs","ReportExportEngine.cs",".cs","31556","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","2","ReportExportEngine;SyncLogEntry","15","13"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Engine/ServerEngine.cs","ServerEngine.cs",".cs","44356","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Engine","5","ServerEngine;ClientSession;FileReceiveState;ReceivedPacket;ClientConnection","36","18"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/AnalysisRuntimeModels.cs","AnalysisRuntimeModels.cs",".cs","5698","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","14","TxType;TxResult;TransactionType;TransactionStatus;ATMOperationalState;GhostSessionStatus;ATMTransaction;ATMError;RetainedCard;ATMCashInfo;ATMDetailedStatus;TransactionAnalysisReport;AlertPayload;GhostSession","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/ATMInfo.cs","ATMInfo.cs",".cs","20274","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","True","True","1","EJLive.Core.Models","12","ATMInfo;ConnectionStatus;ATMStatus;ATMType;SyncStatus;AlertSeverity;JournalSyncState;ATMCardState;AlertPayload;JournalSyncRecord;ClientConfig;ServerConfig","16","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/CompatibilityModels.cs","CompatibilityModels.cs",".cs","5412","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","16","TxType;TxResult;TransactionType;TransactionStatus;ATMOperationalState;GhostSessionStatus;ImageSyncStatus;AlertPayload;CashStatus;RetainedCard;ATMError;ATMTransaction;ATMDetailedStatus;TransactionAnalysisReport;GhostSession;ImageSyncItem","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/JournalSyncModels.cs","JournalSyncModels.cs",".cs","11562","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","True","True","1","EJLive.Core.Models","13","JournalEntry;SyncStatusInfo;RemoteCommand;RemoteCommandType;CommandParameters;JournalDailyStats;LiveSyncProgress;JournalSyncState;JournalSyncAlertSeverity;JournalSyncRecord;JournalSyncStatusSnapshot;JournalSyncAlert;JournalSyncDashboardItem","1","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/MergedTraceModels.cs","MergedTraceModels.cs",".cs","1701","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","2","NcrMergedTraceEvent;NcrMergedTraceCorrelationResult","0","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/NcrCapabilityModels.cs","NcrCapabilityModels.cs",".cs","1157","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","1","NcrConfigCapabilityProfile","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/NcrConfigModels.cs","NcrConfigModels.cs",".cs","1810","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","1","NcrConfigCapabilityProfile","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/NcrConfigProfileModels.cs","NcrConfigProfileModels.cs",".cs","1358","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","1","NcrConfigProfile","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/NcrConfigurationModels.cs","NcrConfigurationModels.cs",".cs","894","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","1","NcrConfigurationProfile","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/OperationalContracts.cs","OperationalContracts.cs",".cs","6963","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","14","OperationalRecordState;UploadHealthState;FaultEventSeverity;TicketState;RemoteTaskState;TerminalBindingRecord;AgentConfigurationRecord;VendorModelMappingRecord;UploadLogRecord;FaultEventRecord;RemoteTaskRecord;TicketRecord;ArchiveIndexRecord;CashReplenishmentSnapshot","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/TransactionModels.cs","TransactionModels.cs",".cs","24024","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","True","False","True","True","1","EJLive.Core.Models","7","ATMStatsSummary;LiveTransactionEvent;DailySyncReport;AlertReport;AuditLogEntry;SystemUser;AppConfig","8","6"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Models/VendorRootProfileModels.cs","VendorRootProfileModels.cs",".cs","2232","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Models","6","VendorPlatformLineage;VendorRootProfile;RootConfigArtifact;FilterRuleDefinition;XfsMediaTemplateDefinition;VendorRootProfileSummary","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/packages.config","packages.config",".config","312","Configuration/Data","Data/Core Layer","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Properties/AssemblyInfo.cs","AssemblyInfo.cs",".cs","845","CSharp Source","Data/Core Layer","Preserved C# implementation requiring scenario comparison before promotion.","True","False","False","False","0","","0","","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/AlertManager.cs","AlertManager.cs",".cs","10034","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","1","AlertManager","13","6"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/AuditLogger.cs","AuditLogger.cs",".cs","7181","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","3","AuditLogger;AuditEntry;AuditAction","15","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/DatabaseManager.cs","DatabaseManager.cs",".cs","20202","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","1","DatabaseManager","17","19"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/IJournalSyncService.cs","IJournalSyncService.cs",".cs","171","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Core.Services","1","IJournalSyncService","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/JournalSyncService.cs","JournalSyncService.cs",".cs","7405","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Services","1","JournalSyncService","10","8"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/JournalSyncStateStore.cs","JournalSyncStateStore.cs",".cs","7692","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Services","1","JournalSyncStateStore","13","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/JournalSyncTracker.cs","JournalSyncTracker.cs",".cs","11017","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Services","3","JournalSyncTracker;in;PersistedJournalSyncState","15","7"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/OperationalStateStore.cs","OperationalStateStore.cs",".cs","3165","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Services","1","OperationalStateStore","10","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/RoleBasedAccess.cs","RoleBasedAccess.cs",".cs","7819","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","True","False","True","True","1","EJLive.Core.Services","5","RoleBasedAccess;UserSession;LoginResult;UserRole;Permission","6","3"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/ServiceLocator.cs","ServiceLocator.cs",".cs","865","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","False","False","1","EJLive.Core.Services","1","ServiceLocator","1","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Services/XfsLogAnalysisService.cs","XfsLogAnalysisService.cs",".cs","4895","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Services","4","XfsLogAnalysisService;XfsLogAnalysisResult;XfsLogAnalysisSummary;XfsTopMessage","4","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Sync/JournalSyncModels.cs","JournalSyncModels.cs",".cs","3930","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Sync","7","JournalSyncStatus;JournalTransferStatus;JournalSyncEntry;ATMJournalSyncState;JournalSyncAlert;JournalSyncStateEnvelope;JournalSyncDashboardSnapshot","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/DebugTraceAdapter.cs","DebugTraceAdapter.cs",".cs","3085","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","DebugTraceAdapter","2","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/DieboldMdsAdapter.cs","DieboldMdsAdapter.cs",".cs","11777","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","DieboldMdsAdapter","11","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/GrgJournalAdapter.cs","GrgJournalAdapter.cs",".cs","13857","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","GrgJournalAdapter","7","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/GrgXfsAdapter.cs","GrgXfsAdapter.cs",".cs","9162","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","GrgXfsAdapter","9","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/IXfsVendorAdapter.cs","IXfsVendorAdapter.cs",".cs","286","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","IXfsVendorAdapter","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/NcrJournalAdapter.cs","NcrJournalAdapter.cs",".cs","6715","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","NcrJournalAdapter","5","4"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Adapters/NcrXfsAdapter.cs","NcrXfsAdapter.cs",".cs","28472","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","NcrXfsAdapter","26","5"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/IXfsVendorAdapter.cs","IXfsVendorAdapter.cs",".cs","268","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs","1","IXfsVendorAdapter","0","1"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Core/Xfs/Models/XfsNormalizedModels.cs","XfsNormalizedModels.cs",".cs","1951","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Xfs.Models","5","XfsEventSourceLayer;XfsSeverity;XfsDeviceFamily;XfsCassetteSnapshot;XfsNormalizedEvent","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Installer.WinForms/app.config","app.config",".config","524","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Installer.WinForms/app.manifest","app.manifest",".manifest","872","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Installer.WinForms/InstallerForm.cs","InstallerForm.cs",".cs","16911","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","False","False","False","False","1","EJLive.Installer.WinForms","1","InstallerForm","21","16"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Installer.WinForms/packages.config","packages.config",".config","236","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Installer.WinForms/Program.cs","Program.cs",".cs","655","CSharp Source","Reference/Future Development","Preserved C# implementation requiring scenario comparison before promotion.","False","False","False","False","1","EJLive.Installer.WinForms","1","Program","0","2"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitor/App.config","App.config",".config","1497","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitor/EJLive.Monitor.csproj","EJLive.Monitor.csproj",".csproj","3390","CSharp Project","Project Structure","Original project file used for dependency and assembly mapping.","False","False","False","False","0","","0","","0","0"
"CodexMarege-refactor_Gethub","CodexMarege-refactor-unified-structure (1)/CodexMarege-refactor-unified-structure/CodexMarege/EJLive.Monitor/MonitoringDashboard.cs","MonitoringDashboard.cs",".cs","27470","WinForms UI","Presentation Layer","Preserved visual surface, form, dashboard, panel, or control for UI consolidation.","True","False","True","True","1","EJLive.Monitor","1","MonitoringDashboard","22","9"
